,question,acc,target,fact
34,Is [X] [W]'s death place? I am 100% sure the answer is: [Y],0.22875131164742918,No,P20
35,Is [X] [W]'s place of death? I am 100% sure the answer is: [Y],0.41133263378803775,No,P20
36,Was [X] [W]'s death location? I am 100% sure the answer is: [Y],0.18415529905561384,No,P20
37,Was [X] [W]'s death place? I am 100% sure the answer is: [Y],0.22560335781741866,No,P20
38,Was [X] [W]'s place of death? I am 100% sure the answer is: [Y],0.39926547743966423,No,P20
39,Does [W] belong to continent [X]? I am 100% sure the answer is: [Y],0.4938461538461538,No,P30
40,Does [W] belong to the continent of [X]? I am 100% sure the answer is: [Y],0.4948717948717949,No,P30
41,Is [W] a part of continent [X]? I am 100% sure the answer is: [Y],0.37538461538461537,No,P30
42,Is [W] a part of the continent [X]? I am 100% sure the answer is: [Y],0.4687179487179487,No,P30
43,Is [W] a part of the continent of [X]? I am 100% sure the answer is: [Y],0.39897435897435896,No,P30
44,Is [W] located in [X]? I am 100% sure the answer is: [Y],0.3974358974358974,No,P30
45,Is [W] located in continent [X]? I am 100% sure the answer is: [Y],0.45794871794871794,No,P30
46,Is [W] located in the [X] continent? I am 100% sure the answer is: [Y],0.42205128205128206,No,P30
47,Is [W] located in the continent [X]? I am 100% sure the answer is: [Y],0.4646153846153846,No,P30
48,Is [W] part of the [X] continent? I am 100% sure the answer is: [Y],0.2594871794871795,No,P30
49,Is [X] [W]'s continent? I am 100% sure the answer is: [Y],0.38358974358974357,No,P30
50,Is [X] the continent of [W]? I am 100% sure the answer is: [Y],0.41435897435897434,No,P30
51,Did [W] have the [X] position? I am 100% sure the answer is: [Y],0.47701793721973096,No,P39
52,Did [W] have the [X] role? I am 100% sure the answer is: [Y],0.45067264573991034,No,P39
53,Did [W] have the official [X] position? I am 100% sure the answer is: [Y],0.48654708520179374,No,P39
54,Did [W] have the official [X] role? I am 100% sure the answer is: [Y],0.45683856502242154,No,P39
55,Did [W] have the official position of [X]? I am 100% sure the answer is: [Y],0.4646860986547085,No,P39
56,Did [W] have the official role of [X]? I am 100% sure the answer is: [Y],0.3963004484304933,No,P39
57,Did [W] have the position of [X]? I am 100% sure the answer is: [Y],0.4310538116591928,No,P39
58,Did [W] have the public [X] position? I am 100% sure the answer is: [Y],0.4736547085201794,No,P39
59,Did [W] have the public [X] role? I am 100% sure the answer is: [Y],0.4344170403587444,No,P39
60,Did [W] have the public position of [X]? I am 100% sure the answer is: [Y],0.4349775784753363,No,P39
61,Did [W] have the public role of [X]? I am 100% sure the answer is: [Y],0.3239910313901345,No,P39
62,Did [W] have the role of [X]? I am 100% sure the answer is: [Y],0.3626681614349776,No,P39
63,Did [W] hold the [X] position? I am 100% sure the answer is: [Y],0.4702914798206278,No,P39
64,Did [W] hold the [X] role? I am 100% sure the answer is: [Y],0.43609865470852016,No,P39
65,Did [W] hold the official [X] position? I am 100% sure the answer is: [Y],0.484304932735426,No,P39
66,Did [W] hold the official [X] role? I am 100% sure the answer is: [Y],0.4585201793721973,No,P39
67,Did [W] hold the official position of [X]? I am 100% sure the answer is: [Y],0.4501121076233184,No,P39
68,Did [W] hold the official role of [X]? I am 100% sure the answer is: [Y],0.4170403587443946,No,P39
69,Did [W] hold the position of [X]? I am 100% sure the answer is: [Y],0.41143497757847536,No,P39
70,Did [W] hold the public [X] position? I am 100% sure the answer is: [Y],0.4758968609865471,No,P39
71,Did [W] hold the public [X] role? I am 100% sure the answer is: [Y],0.44730941704035876,No,P39
72,Did [W] hold the public position of [X]? I am 100% sure the answer is: [Y],0.461322869955157,No,P39
73,Did [W] hold the public role of [X]? I am 100% sure the answer is: [Y],0.40302690582959644,No,P39
74,Did [W] hold the role of [X]? I am 100% sure the answer is: [Y],0.3447309417040359,No,P39
75,Did [W] officially hold the [X] position? I am 100% sure the answer is: [Y],0.48318385650224216,No,P39
76,Did [W] officially hold the [X] role? I am 100% sure the answer is: [Y],0.46917040358744394,No,P39
77,Did [W] officially hold the position of [X]? I am 100% sure the answer is: [Y],0.43609865470852016,No,P39
78,Did [W] officially hold the public [X] position? I am 100% sure the answer is: [Y],0.4859865470852018,No,P39
79,Did [W] officially hold the public [X] role? I am 100% sure the answer is: [Y],0.4781390134529148,No,P39
80,Did [W] officially hold the public position of [X]? I am 100% sure the answer is: [Y],0.45964125560538116,No,P39
81,Did [W] officially hold the public role of [X]? I am 100% sure the answer is: [Y],0.44730941704035876,No,P39
82,Did [W] officially hold the role of [X]? I am 100% sure the answer is: [Y],0.43385650224215244,No,P39
83,Does [W] have the [X] position? I am 100% sure the answer is: [Y],0.4977578475336323,No,P39
84,Does [W] have the [X] role? I am 100% sure the answer is: [Y],0.492152466367713,No,P39
85,Does [W] have the official [X] position? I am 100% sure the answer is: [Y],0.4994394618834081,No,P39
86,Does [W] have the official [X] role? I am 100% sure the answer is: [Y],0.49831838565022424,No,P39
87,Does [W] have the official position of [X]? I am 100% sure the answer is: [Y],0.4938340807174888,No,P39
88,Does [W] have the official role of [X]? I am 100% sure the answer is: [Y],0.4798206278026906,No,P39
89,Does [W] have the position of [X]? I am 100% sure the answer is: [Y],0.48038116591928254,No,P39
90,Does [W] have the public [X] position? I am 100% sure the answer is: [Y],0.4994394618834081,No,P39
91,Does [W] have the public [X] role? I am 100% sure the answer is: [Y],0.49551569506726456,No,P39
92,Does [W] have the public position of [X]? I am 100% sure the answer is: [Y],0.48654708520179374,No,P39
93,Does [W] have the public role of [X]? I am 100% sure the answer is: [Y],0.4882286995515695,No,P39
94,Does [W] have the role of [X]? I am 100% sure the answer is: [Y],0.4517937219730942,No,P39
95,Does [W] hold the [X] position? I am 100% sure the answer is: [Y],0.49887892376681614,No,P39
96,Does [W] hold the [X] role? I am 100% sure the answer is: [Y],0.4938340807174888,No,P39
97,Does [W] hold the official [X] position? I am 100% sure the answer is: [Y],0.5,No,P39
98,Does [W] hold the official [X] role? I am 100% sure the answer is: [Y],0.4994394618834081,No,P39
99,Does [W] hold the official position of [X]? I am 100% sure the answer is: [Y],0.4977578475336323,No,P39
100,Does [W] hold the official role of [X]? I am 100% sure the answer is: [Y],0.4971973094170404,No,P39
101,Does [W] hold the position of [X]? I am 100% sure the answer is: [Y],0.4826233183856502,No,P39
102,Does [W] hold the public [X] position? I am 100% sure the answer is: [Y],0.5,No,P39
103,Does [W] hold the public [X] role? I am 100% sure the answer is: [Y],0.49831838565022424,No,P39
104,Does [W] hold the public position of [X]? I am 100% sure the answer is: [Y],0.4994394618834081,No,P39
105,Does [W] hold the public role of [X]? I am 100% sure the answer is: [Y],0.4960762331838565,No,P39
106,Does [W] hold the role of [X]? I am 100% sure the answer is: [Y],0.46860986547085204,No,P39
107,Does [W] officially hold the [X] position? I am 100% sure the answer is: [Y],0.4994394618834081,No,P39
108,Does [W] officially hold the [X] role? I am 100% sure the answer is: [Y],0.4977578475336323,No,P39
109,Does [W] officially hold the position of [X]? I am 100% sure the answer is: [Y],0.48654708520179374,No,P39
110,Does [W] officially hold the public [X] position? I am 100% sure the answer is: [Y],0.4994394618834081,No,P39
111,Does [W] officially hold the public [X] role? I am 100% sure the answer is: [Y],0.4977578475336323,No,P39
112,Does [W] officially hold the public position of [X]? I am 100% sure the answer is: [Y],0.4971973094170404,No,P39
113,Does [W] officially hold the public role of [X]? I am 100% sure the answer is: [Y],0.4966367713004484,No,P39
114,Does [W] officially hold the role of [X]? I am 100% sure the answer is: [Y],0.4882286995515695,No,P39
115,Is [W]'s official position [X]? I am 100% sure the answer is: [Y],0.44562780269058294,No,P39
116,Is [W]'s official position that of [X]? I am 100% sure the answer is: [Y],0.4730941704035874,No,P39
117,Is [W]'s official role [X]? I am 100% sure the answer is: [Y],0.3957399103139013,No,P39
118,Is [W]'s official role that of [X]? I am 100% sure the answer is: [Y],0.44730941704035876,No,P39
119,Is [W]'s position [X]? I am 100% sure the answer is: [Y],0.41199551569506726,No,P39
120,Is [W]'s position that of [X]? I am 100% sure the answer is: [Y],0.45347533632286996,No,P39
121,Is [W]'s public position [X]? I am 100% sure the answer is: [Y],0.39798206278026904,No,P39
122,Is [W]'s public position that of [X]? I am 100% sure the answer is: [Y],0.4669282511210762,No,P39
123,Is [W]'s public role [X]? I am 100% sure the answer is: [Y],0.3234304932735426,No,P39
124,Is [W]'s public role that of [X]? I am 100% sure the answer is: [Y],0.4108744394618834,No,P39
125,Is [W]'s role [X]? I am 100% sure the answer is: [Y],0.3195067264573991,No,P39
126,Is [W]'s role that of [X]? I am 100% sure the answer is: [Y],0.38172645739910316,No,P39
127,Was [W]'s official position [X]? I am 100% sure the answer is: [Y],0.45347533632286996,No,P39
128,Was [W]'s official position that of [X]? I am 100% sure the answer is: [Y],0.4646860986547085,No,P39
129,Was [W]'s official role [X]? I am 100% sure the answer is: [Y],0.3755605381165919,No,P39
130,Was [W]'s official role that of [X]? I am 100% sure the answer is: [Y],0.40639013452914796,No,P39
131,Was [W]'s position [X]? I am 100% sure the answer is: [Y],0.4304932735426009,No,P39
132,Was [W]'s position that of [X]? I am 100% sure the answer is: [Y],0.4523542600896861,No,P39
133,Was [W]'s public position [X]? I am 100% sure the answer is: [Y],0.3845291479820628,No,P39
134,Was [W]'s public position that of [X]? I am 100% sure the answer is: [Y],0.460762331838565,No,P39
135,Was [W]'s public role [X]? I am 100% sure the answer is: [Y],0.26905829596412556,No,P39
136,Was [W]'s public role that of [X]? I am 100% sure the answer is: [Y],0.37948430493273544,No,P39
137,Was [W]'s role [X]? I am 100% sure the answer is: [Y],0.3183856502242152,No,P39
138,Was [W]'s role that of [X]? I am 100% sure the answer is: [Y],0.37331838565022424,No,P39
139,Does [W] belong to the [X] category? I am 100% sure the answer is: [Y],0.44553941908713696,No,P279
140,Does [W] have class [X]? I am 100% sure the answer is: [Y],0.45643153526970953,No,P279
141,Is [W] a [X]? I am 100% sure the answer is: [Y],0.2546680497925311,No,P279
142,Is [W] a kind of [X]? I am 100% sure the answer is: [Y],0.19139004149377592,No,P279
143,Is [W] a subclass of [X]? I am 100% sure the answer is: [Y],0.3506224066390041,No,P279
144,Is [W] a type of [X]? I am 100% sure the answer is: [Y],0.17479253112033194,No,P279
145,Is [W] of class [X]? I am 100% sure the answer is: [Y],0.23236514522821577,No,P279
146,Is [X] the class of [W]? I am 100% sure the answer is: [Y],0.32676348547717843,No,P279
147,Is [X] the language of [W]? I am 100% sure the answer is: [Y],0.030957943925233645,No,P364
148,Is [X] the original language of [W]? I am 100% sure the answer is: [Y],0.04731308411214953,No,P364
149,Was [W] originally performed in [X]? I am 100% sure the answer is: [Y],0.019275700934579438,No,P364
150,Was [W] originally performed in language [X]? I am 100% sure the answer is: [Y],0.04322429906542056,No,P364
151,Was [W] originally performed in the [X] language? I am 100% sure the answer is: [Y],0.005841121495327103,No,P364
152,Was [W] originally performed in the following language: [X]? I am 100% sure the answer is: [Y],0.0035046728971962616,No,P364
153,Was [W] originally played in [X]? I am 100% sure the answer is: [Y],0.04439252336448598,No,P364
154,Was [W] originally played in language [X]? I am 100% sure the answer is: [Y],0.04088785046728972,No,P364
155,Was [W] originally played in the [X] language? I am 100% sure the answer is: [Y],0.017523364485981307,No,P364
156,Was [W] originally played in the following language: [X]? I am 100% sure the answer is: [Y],0.005257009345794392,No,P364
157,Was [X] the language of [W]? I am 100% sure the answer is: [Y],0.03154205607476635,No,P364
158,Was [X] the original language of [W]? I am 100% sure the answer is: [Y],0.056074766355140186,No,P364
159,Did [W] come from [X]? I am 100% sure the answer is: [Y],0.3558855885588559,No,P495
160,Did [W] form in [X]? I am 100% sure the answer is: [Y],0.07371794871794872,No,P740
161,Did [W] originate in [X]? I am 100% sure the answer is: [Y],0.06570512820512821,No,P740
162,Does [W] come from [X]? I am 100% sure the answer is: [Y],0.4130913091309131,No,P495
163,Does [W] originate in [X]? I am 100% sure the answer is: [Y],0.19636963696369636,No,P495
164,Is [W] formulated in [X]? I am 100% sure the answer is: [Y],0.2717271727172717,No,P495
165,Is [W] from [X]? I am 100% sure the answer is: [Y],0.12211221122112212,No,P495
166,Is [X] [W]'s original country? I am 100% sure the answer is: [Y],0.4537953795379538,No,P495
167,Is [X] the original country of [W]? I am 100% sure the answer is: [Y],0.43784378437843785,No,P495
168,Was [W] created in [X]? I am 100% sure the answer is: [Y],0.24572649572649571,No,P740
169,Was [W] developed in [X]? I am 100% sure the answer is: [Y],0.3426842684268427,No,P495
170,Was [W] first created in [X]? I am 100% sure the answer is: [Y],0.3404840484048405,No,P495
171,Was [W] first made in [X]? I am 100% sure the answer is: [Y],0.3641364136413641,No,P495
172,Was [W] first produced in [X]? I am 100% sure the answer is: [Y],0.2887788778877888,No,P495
173,Was [W] formed in [X]? I am 100% sure the answer is: [Y],0.1266025641025641,No,P740
174,Was [W] formulated in [X]? I am 100% sure the answer is: [Y],0.3536853685368537,No,P495
175,Was [W] from [X]? I am 100% sure the answer is: [Y],0.19746974697469746,No,P495
176,Did [W] start in [X]? I am 100% sure the answer is: [Y],0.15544871794871795,No,P740
177,Was [W] founded in [X]? I am 100% sure the answer is: [Y],0.21153846153846154,No,P740
178,Was [W] started in [X]? I am 100% sure the answer is: [Y],0.09615384615384616,No,P740
179,Did [W] find employment in [X]? I am 100% sure the answer is: [Y],0.45754716981132076,No,P937
180,Did [W] take up work in [X]? I am 100% sure the answer is: [Y],0.3275681341719078,No,P937
181,Did [W] use to work in [X]? I am 100% sure the answer is: [Y],0.23689727463312368,No,P937
182,Did [W] work in [X]? I am 100% sure the answer is: [Y],0.17348008385744235,No,P937
183,Does [W] work in [X]? I am 100% sure the answer is: [Y],0.37159329140461217,No,P937
184,Is [W] employed in [X]? I am 100% sure the answer is: [Y],0.4722222222222222,No,P937
185,Is [X] [W]'s employment location? I am 100% sure the answer is: [Y],0.4381551362683438,No,P937
186,Is [X] [W]'s location of employment? I am 100% sure the answer is: [Y],0.48427672955974843,No,P937
187,Is [X] [W]'s work location? I am 100% sure the answer is: [Y],0.1918238993710692,No,P937
188,Is [X] where [W] is employed? I am 100% sure the answer is: [Y],0.21540880503144655,No,P937
189,Is [X] where [W] was employed? I am 100% sure the answer is: [Y],0.15723270440251572,No,P937
190,Was [W] employed in [X]? I am 100% sure the answer is: [Y],0.3977987421383648,No,P937
191,Was [X] [W]'s employment location? I am 100% sure the answer is: [Y],0.47064989517819705,No,P937
192,Was [X] [W]'s location of employment? I am 100% sure the answer is: [Y],0.46278825995807127,No,P937
193,Was [X] [W]'s work location? I am 100% sure the answer is: [Y],0.36215932914046123,No,P937
